input,output
covid-fake-news: whatsapp text say chines creat coronaviru main citi china suffer pandem,0
covid-fake-news: hous resolut 6666 provid fund forcibl remov peopl covid19 home dr rashid buttar said,0
covid-fake-news: post share thousand time facebook claim corps covid19 posit person 100 time toxic 72 hour death undertak buri bodi within prescrib period funer becom hotspot infect,0
covid-fake-news: total death remain highest northeast nearli 29000certainli substanti undercount new york report death within longterm care facil link facil occur hospit,1
covid-fake-news: pleas ask offic wear mask properli fine other covid19,0
covid-fake-news: gov andrew cuomo simpli say share 20 percent excess nonus ventil help peopl part state voluntari basi would great cours reaction posit,0
covid-fake-news: video dozen peopl pray outdoor show italian pray novel coronaviru pandem,0
covid-fake-news: 409 new case covid19 lagos201 fct 85 delta 22 edo 16 nasarawa 14 borno 14 kaduna 14 bauchi10 rivers9 enugu 5 kano 5 ogun 4 ondo 4 bayelsa 2 kebbi 2 plateau 2 total 13873 confirm case 4351 discharg 382 death,1
covid-fake-news: mustread coronaviru coverag atlant reward huge surg digit subscript,0
covid-fake-news: yesterday laboratori complet 2403 test total number test complet new zealand date 441123,1
covid-fake-news: note earlier work california number comprehens set come time publish daili updat make sure check bestavail solut still ideal,1
covid-fake-news: earlier month directorgener health signal move strongli focu test border approach formal announc health minist week,1
covid-fake-news: durango polic make extrem unusu arrest polic coronaviru bank denverbronco bankrobberi parrot,0
covid-fake-news: today recoveryr covid19 case india 7628 covid19 covid__19 covid covid_19 covidー19 covid19india covidupd coronaupd corona coronaviru coronavirusindia coronavirusupd coronaviruspandem,1
covid-fake-news: coronavirusupd covid19 india tracker 30 august 2020 0800 confirm case 3542733 recov 2713933 766 activ case 765302 216 death 63498 18 indiafightscorona indiawillwin staysaf via,1
covid-fake-news: yesterday laboratori complet 4162 test bring total number test complet date 275852,1
covid-fake-news: doctor healthcar worker need ppe ever determin get ppe suppli healthcar worker love theyr whether donat fund donat suppli see help,1
covid-fake-news: rt covid19 updat india record 82000 recoveri two day row high level recoveri,1
covid-fake-news: misc pediatr coronaviru still puzzl,1
covid-fake-news: writer see book sale soar coronaviru spread duncanwhitehead coronaviru,0
covid-fake-news: want note organiz chang return run compani grate astonish amount work get project ground pleas send futur complaint team,1
covid-fake-news: rt leverag avail surveil system monitor covid19 protect risk popul work,1
covid-fake-news: sirit fact peopl take much advantag pandem local store big companiesday day frustrat hike peak jobsless salariesmonthli emisinfl still hope bestwould grate l part teamampwork u,0
covid-fake-news: remain one person receiv hospitallevel care covid19 middlemor icu yesterday laboratori complet 5604 test bring total number test complet date 255850,1
covid-fake-news: new viral video show group doctor air unproven conspiraci theori coronaviru factcheck one inaccur claim,0
covid-fake-news: coronaviru bolton see anoth sharp rise infect 192 new case per 100000 peopl,1
covid-fake-news: former indian cricket uttar pradesh cabinet minist chetan chauhan pass away due coronaviru relat complic 53322 recoveri past 24 hour india recoveri rate coronaviru infect improv 72 coronaupd vaccin,0
covid-fake-news: itali buri corona victim mass grave,0
covid-fake-news: cdc updat amp expand list risk sever covid19 ill older adult amp peopl w underli medic condit remain increas risk sever ill cdc defin age amp conditionrel risk see today statement,1
covid-fake-news: comment section quarantin outbreak coronavirusrel racism coronaviru,0
covid-fake-news: say wrong asymptomat spread covid19 rare,0
covid-fake-news: world health organ releas list seven habit biggest braindamag habit,0
covid-fake-news: french doctor protest discov covid19 pandem fraud,0
covid-fake-news: payrol data present covid19 launch patanjali coronil earn prospect expert get compani news eas baroda verger paont wockhardt cipla etc,0
covid-fake-news: rt increas covid19 test led surg total number recov patient nearli 30 lakh 2970,1
covid-fake-news: today brief dg announc nigeria first larg seropreval survey covid19 ncdc collabor amp partner conduct household seropreval survey better understand covid19 transmiss nigeria,1
covid-fake-news: healthcar provid learn telehealth technolog help safe provid necessari care patient covid19 pandem,1
covid-fake-news: bill gate tri get patent n95 mask,0
covid-fake-news: indiafightscorona coronavirusupd steadi march india conduct total nearli 36 crore test test per million tpm scale new peak 26016,1
covid-fake-news: 2159 peopl left manag isol facil june 916 1313 peopl contact test neg covid19 800 test leav manag isol remain 513 test departur facil,1
covid-fake-news: godd tweet donaldtrump polit 2020presidentialelect pandem,0
covid-fake-news: mycoplasma pneumonia treat quinolon first quinolon discov chloroquin mycoplasma pneumonia rare import caus transvers myeliti covid19,0
covid-fake-news: new report show rate covid19 among american indian alaska nativ peopl 35 time nonhispan white person first 6 month pandem 23 state learn,1
covid-fake-news: itali find home remedi covid19 500gm aspirin dissolv lemon juic boil honey taken hot,0
covid-fake-news: second case woman 30 arriv new zealand juli 28 lo angel stay rydg auckland test posit covid19 part routin test around day three stay manag isol,1
covid-fake-news: inform symptom covid19 watch visit,1
covid-fake-news: q social distanc mean keep least 2 metr distanc amp avoid physic contact other measur taken help facilit closur schoolsoffic amp cancel socialreligi event faq,1
covid-fake-news: news peopl sent far covid19 test quarantin 14 day upon return,0
covid-fake-news: hindu cast idol sea defend coronaviru,0
covid-fake-news: say state health secretari say dont go hospit clinic tourism secretari say dont recreat,0
covid-fake-news: fenugreek seed tape cure covid19,0
covid-fake-news: muslim woman shout doctor come coronaviru inspect one place india,0
covid-fake-news: care home staff coronaviru hotspot wait week test result prompt concern system cannot cope increas demand,1
covid-fake-news: acc prolong use facemask may uncomfort lead co2 intox o2 defici ensur facemask fit well amp allow breath normal reus medicalmask amp alway chang mask soon get damp,1
covid-fake-news: 835 pm 26th march 65 confirm case 3 discharg 1 death breakdown case state real time pleas see current lago 44 fct 11 ogun 3 ekiti 1 oyo 1 edo 1 bauchi 2 osun1 rivers1,1
covid-fake-news: _the novel coronaviru made lab spread way forc vaccin people_,0
covid-fake-news: expert nanavati hospit give four common treatment patient vitamin c dri ginger turmer steam,0
covid-fake-news: claim novel coronaviru never detect major chines citi beij shanghai share repeatedli facebook twitter instagram,0
covid-fake-news: weapon coronavirus pentagon fund chines militari lab director center emerg infecti diseas wuhan institut virolog collect bat virus amp use genet engin make lethal amp abl infect human,0
covid-fake-news: covax facil part covax vaccin pillar access covid19 tool act acceler cole,1
covid-fake-news: _an imag share thousand time multipl post facebook alongsid claim show medicin creat us scientist cure novel coronavirus_,0
covid-fake-news: rt provid 225 million covid19 test rural commun expand test capac crucial,1
covid-fake-news: hcp import inperson newborn visit assess health mom babi talk parent increas stress new babi covid19 pandem know symptom covid19 children,1
covid-fake-news: quinin found tonic water along 50100mg zinc daili kill covid19 hydroxychloroquin synthet version quinin drink fresh squeez lemon juic tonic water youll golden,0
covid-fake-news: australia appear head lowest daili increas coronaviru case three month state leader said infect spike europ serv warn danger exit lockdown soon,1
covid-fake-news: lockdown south africa collaps guy street loot shop employ money buy food even polic cannot control crowd,0
covid-fake-news: rt role play prevent spread covid19 covidstopswithm,1
covid-fake-news: next week project 2418 arriv 2762 departur manag isol give net reduct 344 peopl manag isol 7 day,1
covid-fake-news: arizona 1300 new covid19 case day,1
covid-fake-news: poland stand compulsori vaccin,0
covid-fake-news: wuhan impos second lockdown resurg covid19 case,0
covid-fake-news: hydroxychloroquin cure peopl shouldnt fear live viru,0
covid-fake-news: say asian hong kong swine bird flu kill peopl coronaviru,0
covid-fake-news: covid19 mortal rate black american 4x white doubl cdc report,1
covid-fake-news: indiafightscorona india cross anoth landmark record highest ever test singl day 105 lakh covid test conduct last 24 hour stateut conduct 140 testsdaymillion advis detail,1
covid-fake-news: publichealth worker difficult stay top latest covid19 research cdc launch covid19 scienc updat seri summari new covid19 studi mani topic access summari,1
covid-fake-news: 304 new case covid19nigeria fct90 lagos59 ondo39 taraba18 rivers17 borno15 adamawa12 oyo11 delta9 edo6 bauchi4 kwara4 ogun4 osun4 bayelsa3 plateau3 niger3 nasarawa2 kano1 44433 confirm 31851 discharg 910 death,1
covid-fake-news: karaok night scottish pub link outbreak coronaviru case,1
