input,output
yesterday laboratori process 1692 covid19 test 1259 swab taken commun 433 swab taken manag isol quarantin facil,1
mla hafeez khan forc nurs touch feet muslim priest critic tabhligi jamat spread coronaviru india,0
donald trump ignor expert downplay threat covid19 pose fail take action necessari contain mani state covid case rise presid fail lead nation,0
facebook user suggest confirm case suspect case covid19 wherea declar posit peopl actual novel coronaviru,0
chines medic suppli ghana contamin coronaviru,0
today acc 217 total activ covid19 case current icu covid__19 covid covid_19 covidー19 covid19india corona coronaviru coronavirusindia coronaviruspandem,1
cure corona viru good news wuhan corona viru cure one bowl freshli boil garlic water old chines doctor proven efficaci mani patient also proven effect eight 8 clove chop garlic add seven 7cup water bring boil eat drink boil garlic water overnight improv heal glad share,0
70 peopl link commun cluster remain auckland quarantin facil includ 52 peopl test posit covid19 household contact,1
coronavirusupd total covid19 case india august 26 2020 7630 cureddischargedmigr 2467758 2187 activ case 707267 184 death 59449 total covid19 confirm case cureddischargedmigratedact casesdeath via,1
trump tantrum diplomaci erod us credibl intern stage withdraw global pandem recip disast increas cost american respons must instead ralli world confront covid19,0
indiafightscorona mha issu guidelin unlock4 strict enforc lockdown contain zone till 30th septemb 2020 vulner person advis stay home staysaf unlock4guidelin via,1
fda chief hahn comment convalesc plasma covid19 patient stir controversi shake agenc,1
myanmar presid state counselor 14 day quarantin meet covid19 patient switzerland,0
nurs submit coronaviru test say come back posit,0
group hang park presum celebr blood hand stayathomesavel lockdownnow vancouv,0
rt vaccin trial perform short video explain,1
pregnant women covid19 may increas risk sever ill compar nonpregn women pregnancyspecif case data avail includ age raceethn need critic care see week data,1
japanes nobel laureat say coronaviru natur occur,0
spanish medic warn unless briton follow new lockdown rule wear mask coronaviru could costli,1
wont stop coronaviru spread hong kong xi jinp,0
rule six think work work continu review infect rate health minist edward argar say plan moment compulsori work home make rule six work,1
daili updat publish weve track 198 million test 547k yesterday close yesterday alltim high note track test state report detail see,1
rt india cross crucial mileston fight covid19 test 10 lakh peopl day cumul test,1
westchamparan district bihar 780 total covid19 posit case 442 activ covid_19 case bed avail kindli contact district control room 06254246144,1
height covid19 pandem new york citi first respond face nearli tripl number call cardiac arrest,1
ladi appli sanit handsforearm went kitchen cook moment turn ga stove hand caught fire due alcohol contain sanit,0
rt first time number activ case reduc 6423 last 24 hour 75 total covid19,1
state report 22k new case line slow drift downward,1
shri becam covid 19 posit shantidoot organ funer,0
avoid icecream cold drink sweet 90 day prevent coronaviru,0
washington state doh note longer report covid19 death weekend start today weekend covid19 death state includ monday tuesday count,1
coronavirusupd indiafightscorona nation case fatal rate covid19 dip 204 india regist one lowest death per million 30 compar global averag 91 death per million,1
news latest poll show fiftytwo percent briton refus take coronaviru vaccin,0
200000 test day health secretari matt hancock insist 200000 test carri day across uk lighthous lab nh kayburley read,1
variat mortal infect rate base upon genom viru host immun also play role,0
everyon left manag isol sinc 9th june test covid19 facil subsequ two women arriv back uk novotel ellersli everybodi hotel time test return neg test,1
come stronger covid pandem staysaf stayhealthi,0
rt coronawatch 3621245 total confirm case 2774801 case curedrecov 42307914 sampl test here,1
indiafightscorona centr exhort state proactiv curb chain transmiss amp bring mortal 1 review covid manag amp respons 15 district across 5 state exhibit high caseload fatal detail,1
spread coronaviru fan air condit week clinic trend,1
rt rememb coronaviru vaccin readi market vaccin furthest along,0
three stori read afternoon uk record 4926 new case highest daili figur four month bori johnson reveal new covid19 rule scotland ban household visit,1
daili updat publish weve track 134 million test 344k yesterday substanti 7day averag note track test state report detail see,1
state report 400 case today,1
coronavirusupd total covid19 case indiaa august 28 2020 7628 cureddischargedmigr 2583948 2190 activ case 742023 182 death 61529 total covid19 confirm case cureddischargedmigratedact casesdeath via,1
daili updat publish state report 669k test 35k case death toll today 348 lowest number sinc juli 12,1
commun set rememb 3 ws wash hand watch distanc stay 6 feet apart wearamask habit help protect other spread covid19 learn,1
critic say wrong use pcr test detect covid19 sinc theori specif sarscov2 nonspecif test genet materi organ detect potenti misidentifi anoth viru covid19,0
collabor partner continu strengthen capac frontlin health worker ipc measur cross river rapid respons team work state assess ipc practic ucth covid19 isol treatment facil,1
trump say coronaviru task forc keep work indefinit focu vaccin reopen taskforc,0
fiftyon new case covid19 report 32 lago 6 kano 5 kwara 2 fct 2 oyo 2 katsina 1 ogun 1 ekiti 1010 pm 17th april 493 confirm case covid19 report nigeria discharg 159 death 17 takerespons,1
3 everi 5 nigerian die covid19 50 year old covid19 outbreak stay safe protect parent amp older rel wear face mask public practic handrespiratori hygien maintain physic distanc takerespons,1
uttarpradesh domest passeng assign 14 day homequarantin passeng exit lt7 day arriv exempt mandatori quarantin subject valid returnonward travel may call state helplin clarif 18001805145,1
hospit dont allow parent visit children covid19 hospit,0
baba ramdev claim covid19 self diagnos control breath mustard oil kill viru,0
one last saturday note frustratingunexpectedonli partial explain test plateau avg number complet test last 7 day 144655 avg number complet test 7 day 145529 yet mani talk scale test,1
ಕಲಬರಗಯಲಲ ಮತರವಲಲ ದಶದ 29ಲ covid19 ಸಕತರ 138ಕ ಜನತ ಆರಥಕ ಸಕಷಟದಲಲರವಗ ಸಕತರನನ ದರಡ ಮಡದವರ ಖಸಗ ಆಸಪತರಯ ಆಡಳತ ಇದಕಕ ಮಲ ಕರಣವ ಅಧಕರದಲಲರವ ಭಡರc ಸಕ ಎದ ಸಳಳ ಹಳ ಆಸಪತರಗಳ ಲಟ ಮಡದದ ಇವ,0
indian economist raghuram rajan chair imf webinar coronaviru,0
64 new case covid19 report 34lago 15fct 11borno 2taraba 2gomb 1120pm 27th april 1337 confirm case covid19 report nigeria discharg 255 death 40,1
joe biden say covid19 deadliest threat cop face number back,0
indiafightscorona india regist recoveri 65081 last 24 hour wherea 69921 new case report last 24 hour 819 death report staysaf indiawillwin,1
new look indic monitor report tool monitor covid19 data includ case death amp hospit capac tool help offici make decis respond pandem amp reopen commun read,1
video dead bodi pile itali due covid19,0
sir ganga ram hospit delhi issu covid19 prescript,0
rt due larg amount specul regard covid19 remind reli offici sourc accur informat,1
overal mortal patient covid19 icu drop 60 march 42 may new analysi find,1
97yearold greatgreatgrandmoth arrest make coronaviru mask granni pan coronaviru,0
initi test state art cobas6800 machin patna test 1500 samplesday honbl pm congratul bihar enhanc covid19 test capac icmrfightscovid19 indiafightscorona,1
corona syrup prevent better cure turmer 1 spoon clove 2 lemon skin 1 skin peel ginger plu one litr water boil till becom 12 make syrup note suggest allopathi doctor got cure coronaviru within 24 hour,0
anoth indic covid19 broke east west coast remain coastal phenomenon michigan louisiana illinoi indiana colorado state experi intens outbreak,1
yup that prospect data hole that realli open concern weve seen state like tn sometim move toward open,1
indiafightscorona centr exhort north eastern state activ break chain transmiss 8 north eastern state togeth account less 5 total activ case countri detail,1
